, ,1,2,3,4,5,6,7,8,9,10,11,12,13.0000,14,15,16,17.0000,18,19,20.0000,21,22,23.0000,24,25,26.0000,,
,,,ID SP,DESCRIPTION,FUEL,CD GZ,MPAN,METER CATEGORY,ETFV DT,RATE CD,RATE,SC DESCRIPTION,SC EX VAT,SC INC VAT,Change,UR1 DESCRIPTION,UR 1 EX VAT,UR 1 INC VAT,UR2 DESCRIPTION,UR 2 EX VAT,UR 2 INC VAT,UR3 DESCRIPTION,UR 3 EX VAT,UR 3 INC VAT,UR4 DESCRIPTION,UR 4 EX VAT,UR 4 INC VAT,,RATE TYPE
3,Economy 7_D,Economy 7_D3,,Economy 7,Electric,_D,,Economy 7,,,Prepayment,Standing Charge,0.6590 ,0.691950,,Peak,0.2905 ,0.305025,Off Peak,0.1975 ,0.207375,,,,,,,,Live Run SVT PAYG
3,Economy 7_E,Economy 7_E3,,Economy 7,Electric,_E,,Economy 7,,,Prepayment,Standing Charge,0.5052 ,0.530460,,Peak,0.2661 ,0.279405,Off Peak,0.1920 ,0.201600,,,,,,,,Live Run SVT PAYG
3,Economy 7_F,Economy 7_F3,,Economy 7,Electric,_F,,Economy 7,,,Prepayment,Standing Charge,0.5660 ,0.594300,,Peak,0.2637 ,0.276885,Off Peak,0.1902 ,0.199710,,,,,,,,Live Run SVT PAYG
3,Economy 7_G,Economy 7_G3,,Economy 7,Electric,_G,,Economy 7,,,Prepayment,Standing Charge,0.4856 ,0.509880,,Peak,0.2868 ,0.301140,Off Peak,0.1894 ,0.198870,,,,,,,,Live Run SVT PAYG
3,Economy 7_P,Economy 7_P3,,Economy 7,Electric,_P,,Economy 7,,,Prepayment,Standing Charge,0.5873 ,0.616665,,Peak,0.2748 ,0.288540,Off Peak,0.1876 ,0.196980,,,,,,,,Live Run SVT PAYG
3,Economy 7_N,Economy 7_N3,,Economy 7,Electric,_N,,Economy 7,,,Prepayment,Standing Charge,0.5456 ,0.572880,,Peak,0.2618 ,0.274890,Off Peak,0.1814 ,0.190470,,,,,,,,Live Run SVT PAYG
3,Economy 7_J,Economy 7_J3,,Economy 7,Electric,_J,,Economy 7,,,Prepayment,Standing Charge,0.4604 ,0.483420,,Peak,0.2827 ,0.296835,Off Peak,0.1920 ,0.201600,,,,,,,,Live Run SVT PAYG
3,Economy 7_H,Economy 7_H3,,Economy 7,Electric,_H,,Economy 7,,,Prepayment,Standing Charge,0.4315 ,0.453075,,Peak,0.2750 ,0.288750,Off Peak,0.1940 ,0.203700,,,,,,,,Live Run SVT PAYG
3,Economy 7_K,Economy 7_K3,,Economy 7,Electric,_K,,Economy 7,,,Prepayment,Standing Charge,0.4880 ,0.512400,,Peak,0.2816 ,0.295680,Off Peak,0.1927 ,0.202335,,,,,,,,Live Run SVT PAYG
3,Economy 7_L,Economy 7_L3,,Economy 7,Electric,_L,,Economy 7,,,Prepayment,Standing Charge,0.5213 ,0.547365,,Peak,0.2817 ,0.295785,Off Peak,0.1910 ,0.200550,,,,,,,,Live Run SVT PAYG
3,Economy 7_M,Economy 7_M3,,Economy 7,Electric,_M,,Economy 7,,,Prepayment,Standing Charge,0.5560 ,0.583800,,Peak,0.2600 ,0.273000,Off Peak,0.1956 ,0.205380,,,,,,,,Live Run SVT PAYG
3,Economy 10_A,Economy 10_A3,,Economy 10,Electric,_A,,Economy 10,,,Prepayment,Standing Charge,0.4664 ,0.489720,,Peak,0.2712 ,0.284760,Off Peak,0.2075 ,0.217875,,,,,,,,Live Run SVT PAYG
3,Economy 10_B,Economy 10_B3,,Economy 10,Electric,_B,,Economy 10,,,Prepayment,Standing Charge,0.4675 ,0.490875,,Peak,0.2610 ,0.274050,Off Peak,0.2021 ,0.212205,,,,,,,,Live Run SVT PAYG
3,Economy 10_C,Economy 10_C3,,Economy 10,Electric,_C,,Economy 10,,,Prepayment,Standing Charge,0.4383 ,0.460215,,Peak,0.2562 ,0.269010,Off Peak,0.2098 ,0.220290,,,,,,,,Live Run SVT PAYG
3,Economy 10_D,Economy 10_D3,,Economy 10,Electric,_D,,Economy 10,,,Prepayment,Standing Charge,0.6590 ,0.691950,,Peak,0.2818 ,0.295890,Off Peak,0.2158 ,0.226590,,,,,,,,Live Run SVT PAYG
3,Economy 10_E,Economy 10_E3,,Economy 10,Electric,_E,,Economy 10,,,Prepayment,Standing Charge,0.5052 ,0.530460,,Peak,0.2602 ,0.273210,Off Peak,0.2054 ,0.215670,,,,,,,,Live Run SVT PAYG
3,Economy 10_F,Economy 10_F3,,Economy 10,Electric,_F,,Economy 10,,,Prepayment,Standing Charge,0.5660 ,0.594300,,Peak,0.2581 ,0.271005,Off Peak,0.2032 ,0.213360,,,,,,,,Live Run SVT PAYG
3,Economy 10_G,Economy 10_G3,,Economy 10,Electric,_G,,Economy 10,,,Prepayment,Standing Charge,0.4856 ,0.509880,,Peak,0.2770 ,0.290850,Off Peak,0.2094 ,0.219870,,,,,,,,Live Run SVT PAYG
3,Economy 10_P,Economy 10_P3,,Economy 10,Electric,_P,,Economy 10,,,Prepayment,Standing Charge,0.5873 ,0.616665,,Peak,0.2666 ,0.279930,Off Peak,0.2048 ,0.215040,,,,,,,,Live Run SVT PAYG
3,Economy 10_N,Economy 10_N3,,Economy 10,Electric,_N,,Economy 10,,,Prepayment,Standing Charge,0.5456 ,0.572880,,Peak,0.2555 ,0.268275,Off Peak,0.1958 ,0.205590,,,,,,,,Live Run SVT PAYG
3,Economy 10_J,Economy 10_J3,,Economy 10,Electric,_J,,Economy 10,,,Prepayment,Standing Charge,0.4604 ,0.483420,,Peak,0.2770 ,0.290850,Off Peak,0.2066 ,0.216930,,,,,,,,Live Run SVT PAYG
3,Economy 10_H,Economy 10_H3,,Economy 10,Electric,_H,,Economy 10,,,Prepayment,Standing Charge,0.4315 ,0.453075,,Peak,0.2705 ,0.284025,Off Peak,0.2064 ,0.216720,,,,,,,,Live Run SVT PAYG
3,Economy 10_K,Economy 10_K3,,Economy 10,Electric,_K,,Economy 10,,,Prepayment,Standing Charge,0.4880 ,0.512400,,Peak,0.2780 ,0.291900,Off Peak,0.2047 ,0.214935,,,,,,,,Live Run SVT PAYG
3,Economy 10_L,Economy 10_L3,,Economy 10,Electric,_L,,Economy 10,,,Prepayment,Standing Charge,0.5213 ,0.547365,,Peak,0.2808 ,0.294840,Off Peak,0.2000 ,0.210000,,,,,,,,Live Run SVT PAYG
3,Economy 10_M,Economy 10_M3,,Economy 10,Electric,_M,,Economy 10,,,Prepayment,Standing Charge,0.5560 ,0.583800,,Peak,0.2544 ,0.267120,Off Peak,0.2077 ,0.218085,,,,,,,,Live Run SVT PAYG
3,Domestic Economy_P,Domestic Economy_P3,,Domestic Economy,Electric,_P,,Domestic Economy,,,Prepayment,Standing Charge,0.5873 ,0.616665,,Peak,0.2752 ,0.288960,Off Peak,0.1871 ,0.196455,,,,,,,,Live Run SVT PAYG
3,Domestic Economy_N,Domestic Economy_N3,,Domestic Economy,Electric,_N,,Domestic Economy,,,Prepayment,Standing Charge,0.5456 ,0.572880,,Peak,0.2623 ,0.275415,Off Peak,0.1807 ,0.189735,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_A,Smart Economy 9_A3,,Smart Economy 9,Electric,_A,,Smart Economy 9,,,Prepayment,Standing Charge,0.4664 ,0.489720,,Peak,0.2860 ,0.300300,Off Peak,0.2113 ,0.221865,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_B,Smart Economy 9_B3,,Smart Economy 9,Electric,_B,,Smart Economy 9,,,Prepayment,Standing Charge,0.4675 ,0.490875,,Peak,0.2728 ,0.286440,Off Peak,0.2069 ,0.217245,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_C,Smart Economy 9_C3,,Smart Economy 9,Electric,_C,,Smart Economy 9,,,Prepayment,Standing Charge,0.4383 ,0.460215,,Peak,0.2602 ,0.273210,Off Peak,0.2172 ,0.228060,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_D,Smart Economy 9_D3,,Smart Economy 9,Electric,_D,,Smart Economy 9,,,Prepayment,Standing Charge,0.6590 ,0.691950,,Peak,0.2931 ,0.307755,Off Peak,0.2225 ,0.233625,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_E,Smart Economy 9_E3,,Smart Economy 9,Electric,_E,,Smart Economy 9,,,Prepayment,Standing Charge,0.5052 ,0.530460,,Peak,0.2718 ,0.285390,Off Peak,0.2094 ,0.219870,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_F,Smart Economy 9_F3,,Smart Economy 9,Electric,_F,,Smart Economy 9,,,Prepayment,Standing Charge,0.5660 ,0.594300,,Peak,0.2697 ,0.283185,Off Peak,0.2072 ,0.217560,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_G,Smart Economy 9_G3,,Smart Economy 9,Electric,_G,,Smart Economy 9,,,Prepayment,Standing Charge,0.4856 ,0.509880,,Peak,0.2931 ,0.307755,Off Peak,0.2131 ,0.223755,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_P,Smart Economy 9_P3,,Smart Economy 9,Electric,_P,,Smart Economy 9,,,Prepayment,Standing Charge,0.5873 ,0.616665,,Peak,0.2792 ,0.293160,Off Peak,0.2097 ,0.220185,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_N,Smart Economy 9_N3,,Smart Economy 9,Electric,_N,,Smart Economy 9,,,Prepayment,Standing Charge,0.5456 ,0.572880,,Peak,0.2665 ,0.279825,Off Peak,0.2013 ,0.211365,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_J,Smart Economy 9_J3,,Smart Economy 9,Electric,_J,,Smart Economy 9,,,Prepayment,Standing Charge,0.4604 ,0.483420,,Peak,0.2950 ,0.309750,Off Peak,0.2096 ,0.220080,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_H,Smart Economy 9_H3,,Smart Economy 9,Electric,_H,,Smart Economy 9,,,Prepayment,Standing Charge,0.4315 ,0.453075,,Peak,0.2819 ,0.295995,Off Peak,0.2126 ,0.223230,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_K,Smart Economy 9_K3,,Smart Economy 9,Electric,_K,,Smart Economy 9,,,Prepayment,Standing Charge,0.4880 ,0.512400,,Peak,0.2897 ,0.304185,Off Peak,0.2127 ,0.223335,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_L,Smart Economy 9_L3,,Smart Economy 9,Electric,_L,,Smart Economy 9,,,Prepayment,Standing Charge,0.5213 ,0.547365,,Peak,0.2946 ,0.309330,Off Peak,0.2082 ,0.218610,,,,,,,,Live Run SVT PAYG
3,Smart Economy 9_M,Smart Economy 9_M3,,Smart Economy 9,Electric,_M,,Smart Economy 9,,,Prepayment,Standing Charge,0.5560 ,0.583800,,Peak,0.2636 ,0.276780,Off Peak,0.2116 ,0.222180,,,,,,,,Live Run SVT PAYG
3,2 Rate_A,2 Rate_A3,,2 Rate,Electric,_A,,2 Rate,,,Prepayment,Standing Charge,0.4664 ,0.489720,,Peak,0.2717 ,0.285285,Off Peak,0.1866 ,0.195930,,,,,,,,Live Run SVT PAYG
3,2 Rate_B,2 Rate_B3,,2 Rate,Electric,_B,,2 Rate,,,Prepayment,Standing Charge,0.4675 ,0.490875,,Peak,0.2616 ,0.274680,Off Peak,0.1825 ,0.191625,,,,,,,,Live Run SVT PAYG
3,2 Rate_C,2 Rate_C3,,2 Rate,Electric,_C,,2 Rate,,,Prepayment,Standing Charge,0.4383 ,0.460215,,Peak,0.2572 ,0.270060,Off Peak,0.1933 ,0.202965,,,,,,,,Live Run SVT PAYG
3,2 Rate_D,2 Rate_D3,,2 Rate,Electric,_D,,2 Rate,,,Prepayment,Standing Charge,0.6590 ,0.691950,,Peak,0.2823 ,0.296415,Off Peak,0.1942 ,0.203910,,,,,,,,Live Run SVT PAYG
3,2 Rate_E,2 Rate_E3,,2 Rate,Electric,_E,,2 Rate,,,Prepayment,Standing Charge,0.5052 ,0.530460,,Peak,0.2600 ,0.273000,Off Peak,0.1885 ,0.197925,,,,,,,,Live Run SVT PAYG
3,2 Rate_F,2 Rate_F3,,2 Rate,Electric,_F,,2 Rate,,,Prepayment,Standing Charge,0.5660 ,0.594300,,Peak,0.2576 ,0.270480,Off Peak,0.1869 ,0.196245,,,,,,,,Live Run SVT PAYG
3,2 Rate_G,2 Rate_G3,,2 Rate,Electric,_G,,2 Rate,,,Prepayment,Standing Charge,0.4856 ,0.509880,,Peak,0.2787 ,0.292635,Off Peak,0.1850 ,0.194250,,,,,,,,Live Run SVT PAYG
3,2 Rate_P,2 Rate_P3,,2 Rate,Electric,_P,,2 Rate,,,Prepayment,Standing Charge,0.5873 ,0.616665,,Peak,0.2668 ,0.280140,Off Peak,0.1851 ,0.194355,,,,,,,,Live Run SVT PAYG
3,2 Rate_N,2 Rate_N3,,2 Rate,Electric,_N,,2 Rate,,,Prepayment,Standing Charge,0.5456 ,0.572880,,Peak,0.2547 ,0.267435,Off Peak,0.1785 ,0.187425,,,,,,,,Live Run SVT PAYG
3,2 Rate_J,2 Rate_J3,,2 Rate,Electric,_J,,2 Rate,,,Prepayment,Standing Charge,0.4604 ,0.483420,,Peak,0.2755 ,0.289275,Off Peak,0.1872 ,0.196560,,,,,,,,Live Run SVT PAYG
3,2 Rate_H,2 Rate_H3,,2 Rate,Electric,_H,,2 Rate,,,Prepayment,Standing Charge,0.4315 ,0.453075,,Peak,0.2681 ,0.281505,Off Peak,0.1907 ,0.200235,,,,,,,,Live Run SVT PAYG
3,2 Rate_K,2 Rate_K3,,2 Rate,Electric,_K,,2 Rate,,,Prepayment,Standing Charge,0.4880 ,0.512400,,Peak,0.2742 ,0.287910,Off Peak,0.1887 ,0.198135,,,,,,,,Live Run SVT PAYG
3,2 Rate_L,2 Rate_L3,,2 Rate,Electric,_L,,2 Rate,,,Prepayment,Standing Charge,0.5213 ,0.547365,,Peak,0.2744 ,0.288120,Off Peak,0.1865 ,0.195825,,,,,,,,Live Run SVT PAYG
3,2 Rate_M,2 Rate_M3,,2 Rate,Electric,_M,,2 Rate,,,Prepayment,Standing Charge,0.5560 ,0.583800,,Peak,0.2546 ,0.267330,Off Peak,0.1927 ,0.202335,,,,,,,,Live Run SVT PAYG
3,THTC_P,THTC_P3,,THTC,Electric,_P,,THTC,,,Prepayment,Standing Charge,0.5873 ,0.616665,,Anytime,0.2691 ,0.282555,Heating,0.2149 ,0.225645,,,,,,,,Live Run SVT PAYG
3,Flex Rate_A,Flex Rate_A3,,Flex Rate,Electric,_A,,Flex Rate,,,Prepayment,Standing Charge,0.4664 ,0.489720,,Anytime,0.2615 ,0.274575,Heating,0.2056 ,0.215880,,,,,,,,Live Run SVT PAYG
3,Flex Rate_B,Flex Rate_B3,,Flex Rate,Electric,_B,,Flex Rate,,,Prepayment,Standing Charge,0.4675 ,0.490875,,Anytime,0.2518 ,0.264390,Heating,0.2007 ,0.210735,,,,,,,,Live Run SVT PAYG
3,Flex Rate_C,Flex Rate_C3,,Flex Rate,Electric,_C,,Flex Rate,,,Prepayment,Standing Charge,0.4383 ,0.460215,,Anytime,0.2488 ,0.261240,Heating,0.2089 ,0.219345,,,,,,,,Live Run SVT PAYG
3,Flex Rate_D,Flex Rate_D3,,Flex Rate,Electric,_D,,Flex Rate,,,Prepayment,Standing Charge,0.6590 ,0.691950,,Anytime,0.2717 ,0.285285,Heating,0.2138 ,0.224490,,,,,,,,Live Run SVT PAYG
3,Flex Rate_E,Flex Rate_E3,,Flex Rate,Electric,_E,,Flex Rate,,,Prepayment,Standing Charge,0.5052 ,0.530460,,Anytime,0.2515 ,0.264075,Heating,0.2043 ,0.214515,,,,,,,,Live Run SVT PAYG
3,Flex Rate_F,Flex Rate_F3,,Flex Rate,Electric,_F,,Flex Rate,,,Prepayment,Standing Charge,0.5660 ,0.594300,,Anytime,0.2494 ,0.261870,Heating,0.2021 ,0.212205,,,,,,,,Live Run SVT PAYG
3,Flex Rate_G,Flex Rate_G3,,Flex Rate,Electric,_G,,Flex Rate,,,Prepayment,Standing Charge,0.4856 ,0.509880,,Anytime,0.2675 ,0.280875,Heating,0.2058 ,0.216090,,,,,,,,Live Run SVT PAYG
3,Flex Rate_P,Flex Rate_P3,,Flex Rate,Electric,_P,,Flex Rate,,,Prepayment,Standing Charge,0.5873 ,0.616665,,Anytime,0.2573 ,0.270165,Heating,0.2027 ,0.212835,,,,,,,,Live Run SVT PAYG
3,Flex Rate_N,Flex Rate_N3,,Flex Rate,Electric,_N,,Flex Rate,,,Prepayment,Standing Charge,0.5456 ,0.572880,,Anytime,0.2460 ,0.258300,Heating,0.1946 ,0.204330,,,,,,,,Live Run SVT PAYG
3,Flex Rate_J,Flex Rate_J3,,Flex Rate,Electric,_J,,Flex Rate,,,Prepayment,Standing Charge,0.4604 ,0.483420,,Anytime,0.2660 ,0.279300,Heating,0.2049 ,0.215145,,,,,,,,Live Run SVT PAYG
3,Flex Rate_H,Flex Rate_H3,,Flex Rate,Electric,_H,,Flex Rate,,,Prepayment,Standing Charge,0.4315 ,0.453075,,Anytime,0.2594 ,0.272370,Heating,0.2068 ,0.217140,,,,,,,,Live Run SVT PAYG
3,Flex Rate_K,Flex Rate_K3,,Flex Rate,Electric,_K,,Flex Rate,,,Prepayment,Standing Charge,0.4880 ,0.512400,,Anytime,0.2647 ,0.277935,Heating,0.2063 ,0.216615,,,,,,,,Live Run SVT PAYG
3,Flex Rate_L,Flex Rate_L3,,Flex Rate,Electric,_L,,Flex Rate,,,Prepayment,Standing Charge,0.5213 ,0.547365,,Anytime,0.2650 ,0.278250,Heating,0.2039 ,0.214095,,,,,,,,Live Run SVT PAYG
3,Flex Rate_M,Flex Rate_M3,,Flex Rate,Electric,_M,,Flex Rate,,,Prepayment,Standing Charge,0.5560 ,0.583800,,Anytime,0.2472 ,0.259560,Heating,0.2065 ,0.216825,,,,,,,,Live Run SVT PAYG
3,2 Rate (Heating)_P,2 Rate (Heating)_P3,,2 Rate (Heating),Electric,_P,,2 Rate (Heating),,,Prepayment,Standing Charge,0.5873 ,0.616665,,Anytime,0.2526 ,0.265230,Heating,0.2114 ,0.221970,,,,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_A,3 Rate (Heating)_A3,,3 Rate (Heating),Electric,_A,,3 Rate (Heating),,,Prepayment,Standing Charge,0.4664 ,0.489720,,Peak,0.3058 ,0.321090,Off Peak,0.2113 ,0.221865,Heating,0.2269 ,0.238245,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_B,3 Rate (Heating)_B3,,3 Rate (Heating),Electric,_B,,3 Rate (Heating),,,Prepayment,Standing Charge,0.4675 ,0.490875,,Peak,0.2926 ,0.307230,Off Peak,0.2052 ,0.215460,Heating,0.2203 ,0.231315,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_C,3 Rate (Heating)_C3,,3 Rate (Heating),Electric,_C,,3 Rate (Heating),,,Prepayment,Standing Charge,0.4383 ,0.460215,,Peak,0.2797 ,0.293685,Off Peak,0.2114 ,0.221970,Heating,0.2250 ,0.236250,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_D,3 Rate (Heating)_D3,,3 Rate (Heating),Electric,_D,,3 Rate (Heating),,,Prepayment,Standing Charge,0.6590 ,0.691950,,Peak,0.3180 ,0.333900,Off Peak,0.2190 ,0.229950,Heating,0.2360 ,0.247800,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_E,3 Rate (Heating)_E3,,3 Rate (Heating),Electric,_E,,3 Rate (Heating),,,Prepayment,Standing Charge,0.5052 ,0.530460,,Peak,0.2878 ,0.302190,Off Peak,0.2101 ,0.220605,Heating,0.2224 ,0.233520,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_F,3 Rate (Heating)_F3,,3 Rate (Heating),Electric,_F,,3 Rate (Heating),,,Prepayment,Standing Charge,0.5660 ,0.594300,,Peak,0.2857 ,0.299985,Off Peak,0.2087 ,0.219135,Heating,0.2200 ,0.231000,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_G,3 Rate (Heating)_G3,,3 Rate (Heating),Electric,_G,,3 Rate (Heating),,,Prepayment,Standing Charge,0.4856 ,0.509880,,Peak,0.3160 ,0.331800,Off Peak,0.2113 ,0.221865,Heating,0.2298 ,0.241290,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_P,3 Rate (Heating)_P3,,3 Rate (Heating),Electric,_P,,3 Rate (Heating),,,Prepayment,Standing Charge,0.5873 ,0.616665,,Peak,0.3016 ,0.316680,Off Peak,0.2086 ,0.219030,Heating,0.2230 ,0.234150,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_N,3 Rate (Heating)_N3,,3 Rate (Heating),Electric,_N,,3 Rate (Heating),,,Prepayment,Standing Charge,0.5456 ,0.572880,,Peak,0.2860 ,0.300300,Off Peak,0.2008 ,0.210840,Heating,0.2142 ,0.224910,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_J,3 Rate (Heating)_J3,,3 Rate (Heating),Electric,_J,,3 Rate (Heating),,,Prepayment,Standing Charge,0.4604 ,0.483420,,Peak,0.3128 ,0.328440,Off Peak,0.2150 ,0.225750,Heating,0.2275 ,0.238875,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_H,3 Rate (Heating)_H3,,3 Rate (Heating),Electric,_H,,3 Rate (Heating),,,Prepayment,Standing Charge,0.4315 ,0.453075,,Peak,0.3002 ,0.315210,Off Peak,0.2140 ,0.224700,Heating,0.2266 ,0.237930,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_K,3 Rate (Heating)_K3,,3 Rate (Heating),Electric,_K,,3 Rate (Heating),,,Prepayment,Standing Charge,0.4880 ,0.512400,,Peak,0.3099 ,0.325395,Off Peak,0.2144 ,0.225120,Heating,0.2283 ,0.239715,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_L,3 Rate (Heating)_L3,,3 Rate (Heating),Electric,_L,,3 Rate (Heating),,,Prepayment,Standing Charge,0.5213 ,0.547365,,Peak,0.3124 ,0.328020,Off Peak,0.2142 ,0.224910,Heating,0.2262 ,0.237510,,,,,Live Run SVT PAYG
3,3 Rate (Heating)_M,3 Rate (Heating)_M3,,3 Rate (Heating),Electric,_M,,3 Rate (Heating),,,Prepayment,Standing Charge,0.5560 ,0.583800,,Peak,0.2781 ,0.292005,Off Peak,0.2114 ,0.221970,Heating,0.2223 ,0.233415,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_A","3 Rate (E&W, Heating)_A3",,"3 Rate (E&W, Heating)",Electric,_A,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.4664 ,0.489720,,Peak,0.3411 ,0.358155,Off Peak,0.2292 ,0.240660,Heating,0.2064 ,0.216720,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_B","3 Rate (E&W, Heating)_B3",,"3 Rate (E&W, Heating)",Electric,_B,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.4675 ,0.490875,,Peak,0.3243 ,0.340515,Off Peak,0.2226 ,0.233730,Heating,0.2014 ,0.211470,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_C","3 Rate (E&W, Heating)_C3",,"3 Rate (E&W, Heating)",Electric,_C,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.4383 ,0.460215,,Peak,0.3099 ,0.325395,Off Peak,0.2271 ,0.238455,Heating,0.2073 ,0.217665,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_D","3 Rate (E&W, Heating)_D3",,"3 Rate (E&W, Heating)",Electric,_D,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.6590 ,0.691950,,Peak,0.3508 ,0.368340,Off Peak,0.2411 ,0.253155,Heating,0.2150 ,0.225750,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_E","3 Rate (E&W, Heating)_E3",,"3 Rate (E&W, Heating)",Electric,_E,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.5052 ,0.530460,,Peak,0.3181 ,0.334005,Off Peak,0.2246 ,0.235830,Heating,0.2051 ,0.215355,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_F","3 Rate (E&W, Heating)_F3",,"3 Rate (E&W, Heating)",Electric,_F,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.5660 ,0.594300,,Peak,0.3147 ,0.330435,Off Peak,0.2224 ,0.233520,Heating,0.2035 ,0.213675,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_G","3 Rate (E&W, Heating)_G3",,"3 Rate (E&W, Heating)",Electric,_G,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.4856 ,0.509880,,Peak,0.3555 ,0.373275,Off Peak,0.2291 ,0.240555,Heating,0.2076 ,0.217980,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_P","3 Rate (E&W, Heating)_P3",,"3 Rate (E&W, Heating)",Electric,_P,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.5873 ,0.616665,,Peak,0.3302 ,0.346710,Off Peak,0.2347 ,0.246435,Heating,0.2023 ,0.212415,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_N","3 Rate (E&W, Heating)_N3",,"3 Rate (E&W, Heating)",Electric,_N,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.5456 ,0.572880,,Peak,0.3146 ,0.330330,Off Peak,0.2201 ,0.231105,Heating,0.1959 ,0.205695,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_J","3 Rate (E&W, Heating)_J3",,"3 Rate (E&W, Heating)",Electric,_J,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.4604 ,0.483420,,Peak,0.3531 ,0.370755,Off Peak,0.2285 ,0.239925,Heating,0.2065 ,0.216825,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_H","3 Rate (E&W, Heating)_H3",,"3 Rate (E&W, Heating)",Electric,_H,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.4315 ,0.453075,,Peak,0.3288 ,0.345240,Off Peak,0.2313 ,0.242865,Heating,0.2090 ,0.219450,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_K","3 Rate (E&W, Heating)_K3",,"3 Rate (E&W, Heating)",Electric,_K,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.4880 ,0.512400,,Peak,0.3460 ,0.363300,Off Peak,0.2321 ,0.243705,Heating,0.2075 ,0.217875,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_L","3 Rate (E&W, Heating)_L3",,"3 Rate (E&W, Heating)",Electric,_L,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.5213 ,0.547365,,Peak,0.3514 ,0.368970,Off Peak,0.2298 ,0.241290,Heating,0.2050 ,0.215250,,,,,Live Run SVT PAYG
3,"3 Rate (E&W, Heating)_M","3 Rate (E&W, Heating)_M3",,"3 Rate (E&W, Heating)",Electric,_M,,"3 Rate (E&W, Heating)",,,Prepayment,Standing Charge,0.5560 ,0.583800,,Peak,0.3028 ,0.317940,Off Peak,0.2249 ,0.236145,Heating,0.2076 ,0.217980,,,,,Live Run SVT PAYG
3,4 Rate_A,4 Rate_A3,,4 Rate,Electric,_A,,4 Rate,,,Prepayment,Standing Charge,0.4664 ,0.489720,,Peak,0.3049 ,0.320145,Off Peak,0.2079 ,0.218295,E&W,0.2499 ,0.262395,Heating,0.2225 ,0.233625,,Live Run SVT PAYG
3,4 Rate_B,4 Rate_B3,,4 Rate,Electric,_B,,4 Rate,,,Prepayment,Standing Charge,0.4675 ,0.490875,,Peak,0.2909 ,0.305445,Off Peak,0.2015 ,0.211575,E&W,0.2425 ,0.254625,Heating,0.2166 ,0.227430,,Live Run SVT PAYG
